country,year,wave,sex,age_6,education_c,education_l,A124_02,A124_06,A124_07,A124_08,A124_09,C002,E036,E037,E039,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,G006,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_13,E069_17
ARG,1999,4,2,4,32009,3,0,0,0,0,0,2,5,2,5,1,1,1,1,10,3,5,10,6,1,1,3,-1,1,3,-1,3,3,4,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,1,1,10,5,1,10,2,1,10,10,1,10,7,1,3,3,3,3,3,4,4,4,4,-4
ARG,1999,4,1,2,32005,2,0,0,0,0,0,1,5,7,10,1,5,3,4,10,1,3,10,5,5,1,2,2,3,3,2,3,4,3,-4
ARG,1999,4,1,4,32003,1,0,0,0,1,0,1,10,10,2,2,1,1,1,10,9,2,10,10,3,1,4,2,2,4,2,2,2,2,-4
ARG,1999,4,2,6,32002,1,0,0,0,0,0,1,-1,3,10,1,1,1,1,1,1,1,5,8,2,1,1,3,3,3,2,2,4,3,-4
ARG,1999,4,1,6,32006,3,0,0,0,1,0,1,5,9,5,4,1,1,1,7,4,1,5,1,1,1,3,4,2,4,4,4,4,3,-4
ARG,1999,4,1,4,32005,2,0,0,0,1,0,1,5,10,1,1,1,1,1,1,4,1,10,1,1,2,3,3,2,3,3,3,4,3,-4
ARG,1999,4,2,3,32003,1,0,0,0,0,0,2,5,2,7,4,5,5,1,6,1,1,5,6,1,1,3,3,3,3,3,3,3,3,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,1,2,7,10,1,5,6,5,4,4,4,5,6,4,4,2,2,3,3,3,3,3,3,3,-4
ARG,1999,4,2,6,32005,2,0,0,0,0,0,2,6,10,1,1,1,1,1,10,10,1,5,1,1,2,2,3,2,4,4,4,4,3,-4
ARG,1999,4,1,5,32003,1,0,0,0,0,0,1,6,10,1,1,1,1,1,1,6,1,6,10,1,1,3,4,2,4,2,3,3,3,-4
ARG,1999,4,2,2,32005,2,0,0,0,0,0,1,3,10,1,2,1,6,1,10,1,6,10,10,1,1,3,4,2,4,4,4,4,4,-4
ARG,1999,4,2,1,32006,3,0,0,0,0,0,1,6,10,1,4,1,4,1,10,1,6,6,1,1,1,1,-1,2,2,2,4,4,4,-4
ARG,1999,4,1,3,32004,2,0,0,0,0,0,1,9,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,3,4,-4
ARG,1999,4,1,1,32003,1,0,0,0,0,0,1,10,7,2,2,1,1,1,1,1,1,5,1,1,1,2,3,2,3,2,4,3,4,-4
ARG,1999,4,1,6,32005,2,0,0,0,0,1,1,-1,-1,-1,10,1,1,1,1,1,1,6,1,1,1,3,3,3,4,2,2,3,3,-4
ARG,1999,4,1,1,32007,3,0,0,0,0,0,3,6,8,1,3,7,4,1,5,4,2,5,8,5,2,3,4,4,-1,4,-1,4,4,-4
ARG,1999,4,2,5,32003,1,0,0,0,0,0,2,-1,5,6,10,1,1,1,6,1,1,6,1,1,1,2,3,3,3,3,3,3,2,-4
ARG,1999,4,2,2,32004,2,0,0,0,0,0,3,5,10,1,5,10,1,1,6,1,1,6,1,1,-3,3,3,3,-1,3,3,3,3,-4
ARG,1999,4,2,6,32005,2,0,0,0,1,1,1,6,5,-1,5,5,1,1,-1,-1,-1,6,8,1,1,1,1,3,4,1,-1,2,-1,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,0,1,5,6,1,5,1,1,1,2,1,5,10,1,1,1,1,2,-1,4,2,3,4,4,-4
ARG,1999,4,2,6,32003,1,0,0,0,0,0,1,5,2,10,1,1,1,1,1,1,1,8,1,1,1,3,3,4,4,4,3,3,3,-4
ARG,1999,4,2,3,32005,2,0,0,0,0,0,3,6,10,2,1,1,1,1,1,1,1,10,1,1,1,1,3,3,3,3,2,3,2,-4
ARG,1999,4,2,1,32003,1,0,0,0,0,0,2,1,5,8,10,2,1,1,7,1,1,9,10,1,1,3,3,3,3,4,3,4,3,-4
ARG,1999,4,1,2,32005,2,0,0,0,0,0,1,8,8,9,7,8,10,1,10,5,6,10,8,10,1,3,2,3,2,2,3,4,4,-4
ARG,1999,4,1,1,32005,2,0,0,0,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,4,-4
ARG,1999,4,1,2,32005,2,0,0,0,0,0,1,8,5,4,1,-1,1,3,-1,10,4,10,-1,1,-1,3,3,3,4,4,3,3,3,-4
ARG,1999,4,2,2,32003,1,0,0,0,0,0,2,3,9,2,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,3,3,3,3,3,-4
ARG,1999,4,2,5,32005,2,0,0,0,0,0,3,1,10,1,1,1,1,1,2,2,1,1,1,1,2,1,3,1,4,3,3,3,4,-4
ARG,1999,4,1,2,32005,2,0,0,0,0,0,1,1,10,3,1,1,1,1,10,1,1,5,5,4,1,2,2,3,3,3,3,3,2,-4
ARG,1999,4,2,3,32003,1,0,0,0,0,0,1,9,10,4,1,1,1,1,7,4,6,5,4,1,-3,1,1,3,4,3,3,3,2,-4
ARG,1999,4,1,1,32003,1,0,0,0,0,0,2,2,10,4,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,3,3,4,3,-4
ARG,1999,4,2,6,32003,1,0,0,0,0,0,2,1,10,10,1,1,10,1,1,1,1,5,-1,1,1,1,3,3,3,3,3,4,3,-4
ARG,1999,4,1,6,32009,3,0,0,0,0,0,3,-1,-1,1,2,1,2,-1,5,1,7,10,-1,1,1,3,4,4,4,4,4,3,-1,-4
ARG,1999,4,2,6,32002,1,0,0,1,0,1,1,-1,10,-1,-1,1,1,1,5,1,5,-1,10,1,1,3,3,3,3,4,4,4,-1,-4
ARG,1999,4,1,5,32003,1,0,0,0,0,0,1,5,6,5,1,1,1,-1,1,1,1,5,1,1,1,1,4,3,-1,3,4,4,4,-4
ARG,1999,4,1,5,32002,1,0,0,0,1,1,1,5,6,-1,1,1,6,1,8,4,4,1,1,1,1,1,1,3,3,4,4,4,4,-4
ARG,1999,4,2,4,32004,2,0,0,0,1,0,3,9,6,8,1,1,1,1,6,6,5,10,5,1,1,3,3,3,4,3,4,4,4,-4
ARG,1999,4,2,4,32008,3,0,0,0,0,0,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,-4
ARG,1999,4,2,3,32005,2,0,0,0,1,0,1,8,7,1,1,6,1,1,1,1,1,7,1,1,1,1,4,3,4,4,4,4,4,-4
ARG,1999,4,2,4,32003,1,0,0,0,1,0,3,9,5,10,3,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,4,4,3,-4
ARG,1999,4,2,1,32004,2,0,0,0,1,0,1,10,10,5,1,1,1,1,5,5,5,10,10,1,1,4,4,4,4,4,4,4,4,-4
ARG,1999,4,1,2,32004,2,0,0,0,1,0,1,6,10,10,1,-1,1,1,5,1,1,6,1,1,2,1,3,3,3,3,2,3,-1,-4
ARG,1999,4,2,3,32004,2,0,0,0,0,0,1,9,3,9,1,1,1,1,7,5,6,6,6,1,1,4,4,3,4,4,3,4,4,-4
ARG,1999,4,2,6,32003,1,0,0,0,0,0,1,4,6,9,1,1,1,1,-1,1,1,1,5,5,2,2,3,3,2,2,2,1,1,-4
ARG,1999,4,1,5,32009,3,0,0,0,1,0,1,10,10,10,1,1,1,1,6,5,5,7,3,1,4,3,4,3,4,4,3,4,4,-4
ARG,1999,4,2,1,32008,3,0,0,0,0,0,1,4,8,-1,1,3,1,1,5,1,3,5,5,3,1,3,3,4,3,4,3,4,4,-4
ARG,1999,4,2,2,32005,2,0,0,0,0,0,1,6,10,1,1,1,1,1,6,6,6,6,6,1,2,1,1,1,3,2,4,4,4,-4
ARG,1999,4,2,6,32002,1,0,0,0,0,0,1,1,10,5,1,1,1,1,5,-1,6,5,-1,1,1,1,4,4,4,4,4,4,4,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,1,10,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4,2,4,4,4,4,2,-4
ARG,1999,4,1,3,32005,2,0,1,0,0,0,1,1,6,1,1,1,1,1,6,6,1,6,1,5,3,3,4,3,4,4,4,4,2,-4
ARG,1999,4,1,6,32004,2,0,0,0,0,0,3,6,10,1,1,1,1,1,-1,-1,6,6,5,2,1,3,3,3,1,3,3,4,3,-4
ARG,1999,4,2,2,32005,2,0,0,0,0,0,2,10,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,2,4,3,2,-4
ARG,1999,4,1,1,32005,2,0,0,0,1,0,3,7,10,5,7,1,1,1,8,5,5,7,5,1,1,3,3,3,3,3,3,3,3,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,0,3,10,10,8,5,4,3,3,8,3,7,8,3,4,2,4,3,3,4,4,3,3,3,-4
ARG,1999,4,2,4,32005,2,0,1,0,1,0,1,-1,10,10,1,1,1,1,4,1,1,1,1,1,2,1,1,3,-1,4,-1,3,2,-4
ARG,1999,4,1,6,32004,2,0,0,0,0,0,-1,8,10,1,1,1,1,1,1,1,5,5,10,1,1,3,3,2,4,3,4,4,3,-4
ARG,1999,4,2,6,32005,2,1,0,0,1,0,-1,10,9,10,1,2,1,1,5,1,1,2,10,1,1,1,3,2,3,3,3,3,3,-4
ARG,1999,4,1,2,32005,2,0,0,1,0,0,-1,10,8,-1,1,-1,1,1,6,7,1,10,1,1,1,3,-1,-1,-1,3,-1,4,-1,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,0,2,7,10,5,1,1,1,1,3,5,5,5,6,1,2,2,-1,-1,-1,2,-1,-1,-1,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,3,3,8,6,6,1,2,1,2,1,5,10,10,5,1,3,3,4,3,-1,2,3,3,-4
ARG,1999,4,2,4,32005,2,0,0,0,0,0,1,6,10,6,5,1,1,1,1,5,5,10,-1,1,2,3,3,2,3,3,4,4,3,-4
ARG,1999,4,1,1,32002,1,0,0,1,1,1,1,-1,10,1,10,10,10,10,-1,-1,1,10,1,1,2,1,3,2,2,2,3,3,3,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,1,10,10,1,1,1,1,1,10,1,1,10,1,1,1,3,4,4,3,4,4,3,4,-4
ARG,1999,4,2,6,32004,2,0,0,0,0,0,1,6,6,1,5,6,1,1,-1,5,1,6,-1,1,-3,3,4,3,4,4,4,4,4,-4
ARG,1999,4,1,6,32009,3,0,0,0,1,1,2,10,10,5,1,1,1,1,1,1,1,6,1,1,2,2,2,4,4,3,4,4,4,-4
ARG,1999,4,2,4,32001,1,0,1,1,1,1,1,1,1,1,-1,7,1,1,1,1,1,1,1,1,2,1,4,4,4,2,-1,2,2,-4
ARG,1999,4,1,3,32004,2,0,0,0,0,0,1,10,6,10,10,1,-1,1,-1,-1,5,10,10,1,3,4,4,3,4,3,3,4,4,-4
ARG,1999,4,2,6,32005,2,0,0,0,0,1,1,-1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,4,4,4,4,3,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,2,-1,1,10,1,5,1,1,10,1,1,10,1,1,1,2,3,2,-1,4,4,4,3,-4
ARG,1999,4,1,4,32002,1,0,0,0,0,1,1,5,6,1,5,1,1,1,1,1,1,10,-1,1,1,3,3,3,3,3,-1,3,4,-4
ARG,1999,4,2,2,32003,1,0,0,0,0,0,1,10,10,10,1,9,1,1,1,1,1,1,1,1,1,4,4,3,4,4,4,4,4,-4
ARG,1999,4,1,2,32003,1,0,0,0,0,1,3,6,8,10,5,1,1,1,1,1,1,8,1,1,1,1,4,2,4,3,3,3,3,-4
ARG,1999,4,1,2,32004,2,0,0,0,1,1,1,1,1,10,1,1,1,1,-1,1,1,10,3,1,1,3,3,4,4,4,4,4,4,-4
ARG,1999,4,2,3,32003,1,0,0,0,0,0,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,2,1,1,3,2,4,4,4,4,-4
ARG,1999,4,1,2,32004,2,0,0,0,0,0,1,5,10,1,1,1,1,1,5,5,1,5,1,1,1,1,4,3,3,4,4,4,4,-4
ARG,1999,4,2,6,32003,1,0,0,0,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,2,4,2,4,2,2,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,1,9,3,10,8,9,1,1,6,1,1,5,10,1,1,2,3,4,4,4,4,4,4,-4
ARG,1999,4,1,6,32002,1,1,1,0,1,1,1,1,6,1,1,5,1,1,1,1,1,1,-1,1,1,1,2,3,2,2,2,2,2,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,2,-1,1,10,1,4,1,-1,1,1,1,5,-1,1,1,4,3,4,-1,4,4,4,4,-4
ARG,1999,4,2,4,32004,2,0,0,0,0,0,1,5,10,7,1,5,1,1,-1,1,5,5,1,1,1,2,3,2,4,2,4,4,2,-4
ARG,1999,4,1,1,32004,2,0,0,0,1,0,1,7,4,6,5,7,2,1,1,1,1,3,1,1,1,4,4,4,3,3,4,4,2,-4
ARG,1999,4,2,3,32005,2,0,0,0,0,0,1,9,5,1,1,1,1,1,7,5,5,7,7,1,1,1,2,2,4,3,3,3,4,-4
ARG,1999,4,2,2,32005,2,0,0,0,0,0,1,7,8,3,1,1,1,1,5,3,8,7,6,2,2,3,3,4,2,3,4,4,3,-4
ARG,1999,4,1,3,32002,1,0,0,0,0,0,2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,2,4,4,2,-4
ARG,1999,4,1,1,32007,3,0,1,0,0,1,1,4,3,3,6,1,1,1,8,6,1,5,-1,-1,1,3,2,3,3,3,3,3,3,-4
ARG,1999,4,2,2,32009,3,0,0,0,0,0,2,1,1,1,1,4,1,1,10,8,3,7,1,1,-3,2,4,3,-1,3,-1,-1,2,-4
ARG,1999,4,2,5,32008,3,0,0,0,0,0,1,1,1,1,1,1,1,1,5,4,1,10,1,1,1,2,2,3,4,3,4,4,3,-4
ARG,1999,4,1,4,32010,3,0,0,0,0,0,1,4,3,1,1,1,1,1,1,1,1,6,5,5,2,2,2,3,3,2,2,2,2,-4
ARG,1999,4,2,1,32007,3,1,0,0,0,0,3,-1,3,1,8,1,1,1,8,8,8,8,8,8,1,2,3,3,3,3,3,3,2,-4
ARG,1999,4,2,2,32004,2,0,0,0,1,0,1,1,4,3,1,1,1,1,10,10,10,10,10,10,2,4,1,3,3,2,3,2,3,-4
ARG,1999,4,1,5,32003,1,0,0,0,1,0,2,7,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,2,6,1,1,1,1,1,1,5,5,1,1,4,1,1,1,3,3,3,3,3,3,2,-4
ARG,1999,4,2,1,32005,2,0,0,0,0,0,1,-1,10,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,-4
ARG,1999,4,1,2,32003,1,0,0,0,0,0,2,1,10,1,1,1,1,1,4,4,1,1,1,1,3,2,3,3,3,4,3,3,4,-4
ARG,1999,4,1,6,32001,1,1,1,1,1,1,1,1,10,1,1,1,1,1,-1,-1,1,1,1,1,2,1,4,4,4,4,-1,2,2,-4
ARG,1999,4,2,2,32003,1,0,0,0,1,0,1,1,10,1,5,1,4,1,7,1,1,6,1,5,1,1,1,1,3,3,3,3,3,-4
ARG,1999,4,1,1,32004,2,0,0,0,0,0,1,10,8,10,1,10,10,1,10,6,1,1,5,1,3,4,4,4,3,4,3,4,3,-4
ARG,1999,4,1,3,32005,2,0,0,0,0,0,1,5,10,1,1,1,1,1,-1,1,1,10,-1,-1,2,3,3,2,4,3,3,4,4,-4
ARG,1999,4,2,5,32008,3,0,0,0,0,0,2,3,9,5,1,1,1,1,7,3,1,8,6,-1,1,2,4,2,3,4,3,3,3,-4
ARG,1999,4,2,4,32003,1,0,0,0,1,0,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,4,3,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,1,1,10,1,10,1,10,10,1,1,10,-1,10,10,10,2,4,4,4,4,1,-1,4,2,-4
ARG,1999,4,2,2,32003,1,0,0,0,0,0,2,-1,1,2,1,1,1,1,-1,-1,1,-1,-1,-1,-1,4,4,3,3,3,-1,4,-1,-4
ARG,1999,4,1,1,32003,1,0,0,0,0,0,3,1,1,1,1,10,-1,10,-1,-1,-1,-1,1,1,2,2,2,3,2,3,3,3,2,-4
ARG,1999,4,1,5,32004,2,0,0,0,0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,-3,2,2,2,4,2,2,-1,-1,-4
ARG,1999,4,2,6,32009,3,0,0,0,0,0,1,1,6,5,1,1,-1,1,8,8,8,10,10,-1,-3,4,4,4,4,3,4,4,2,-4
ARG,1999,4,2,3,32004,2,0,0,0,0,0,2,3,10,1,5,1,1,1,10,10,6,10,1,1,-3,3,4,1,3,3,3,3,3,-4
ARG,1999,4,1,6,32003,1,0,0,0,0,0,1,4,9,3,1,1,1,1,10,6,1,8,2,1,1,1,1,3,4,2,2,3,2,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,0,3,3,6,3,1,1,1,1,1,1,1,3,3,1,2,3,3,3,4,3,3,3,3,-4
ARG,1999,4,1,1,32003,1,0,0,0,0,0,2,8,4,4,3,3,2,1,-1,-1,1,8,7,-1,1,4,4,4,4,3,4,4,4,-4
ARG,1999,4,2,4,32008,3,0,0,0,0,0,2,1,10,1,1,5,10,1,10,8,10,10,10,5,4,4,4,2,4,4,4,4,3,-4
ARG,1999,4,2,2,32004,2,0,0,0,1,0,1,5,7,5,5,1,3,1,1,1,8,5,8,1,4,2,3,2,2,3,4,3,-1,-4
ARG,1999,4,1,1,32005,2,0,0,0,1,0,2,5,8,1,1,5,1,1,10,5,5,10,8,1,-1,3,4,2,3,3,2,3,2,-4
ARG,1999,4,1,6,32007,3,0,0,0,1,0,1,8,10,3,1,1,2,1,3,2,5,7,3,1,2,1,3,1,4,3,1,3,3,-4
ARG,1999,4,1,4,32005,2,0,0,0,1,0,1,1,10,1,1,1,1,1,5,5,5,5,5,1,1,3,2,2,3,2,2,2,2,-4
ARG,1999,4,2,2,32004,2,0,0,0,0,0,2,4,5,5,3,4,2,3,5,2,1,6,4,2,2,3,3,3,3,4,2,4,4,-4
ARG,1999,4,1,3,32007,3,0,0,1,0,0,1,2,10,1,1,1,1,1,6,8,5,9,6,1,1,4,4,2,4,4,3,1,3,-4
ARG,1999,4,2,5,32005,2,0,0,0,1,0,2,3,5,3,5,5,1,1,5,4,3,7,3,1,2,1,4,2,4,3,3,4,3,-4
ARG,1999,4,2,2,32008,3,0,0,0,1,0,1,3,8,4,1,1,4,1,5,3,2,4,3,1,2,2,4,3,4,3,4,3,4,-4
ARG,1999,4,2,2,32004,2,0,0,0,0,0,1,7,5,7,10,10,1,1,6,10,1,10,1,10,1,3,4,1,4,1,3,4,4,-4
ARG,1999,4,2,6,32005,2,0,0,0,0,0,2,-1,10,3,1,1,1,1,5,5,1,1,-1,-1,1,2,4,4,4,4,4,4,3,-4
ARG,1999,4,2,5,32009,3,0,0,0,1,0,1,5,9,4,4,1,1,1,4,5,3,8,8,8,1,3,3,4,4,4,4,4,3,-4
ARG,1999,4,2,4,32010,3,0,0,0,1,0,3,2,3,4,1,1,9,1,9,9,9,8,9,9,-1,4,4,3,3,4,4,4,3,-4
ARG,1999,4,2,5,32003,1,0,0,0,0,1,1,6,9,2,5,1,1,1,2,1,1,7,7,2,1,2,3,2,3,2,3,4,3,-4
ARG,1999,4,1,6,32005,2,0,0,0,0,0,1,8,8,5,5,1,1,1,5,1,1,5,7,1,1,3,3,2,2,4,4,4,3,-4
ARG,1999,4,2,4,32009,3,0,0,0,0,0,1,1,6,1,1,1,1,1,5,1,1,1,1,1,1,1,1,3,4,3,3,3,3,-4
ARG,1999,4,2,1,32007,3,0,0,0,0,0,1,5,8,5,1,1,3,1,10,4,4,10,3,3,1,3,4,2,4,3,4,4,3,-4
ARG,1999,4,1,6,32009,3,0,0,0,0,0,1,4,5,2,1,1,1,1,5,5,5,5,5,2,1,2,-1,2,3,3,4,3,2,-4
ARG,1999,4,1,4,32009,3,0,0,0,0,0,2,5,10,4,1,1,1,1,10,6,6,10,6,1,3,2,2,3,4,4,3,3,3,-4
ARG,1999,4,2,3,32008,3,0,0,0,1,1,2,10,9,4,1,1,1,1,1,3,1,7,1,3,-3,1,3,3,3,4,-1,4,3,-4
ARG,1999,4,1,2,32004,2,0,0,0,0,0,1,8,10,8,3,3,2,1,1,1,1,6,1,10,-3,2,4,2,4,4,3,3,3,-4
ARG,1999,4,1,4,32003,1,0,0,1,1,0,1,8,9,3,3,1,1,1,1,1,1,4,10,1,-3,1,3,3,3,3,3,3,4,-4
ARG,1999,4,2,4,32003,1,0,0,0,0,0,1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,3,4,4,2,4,4,4,4,-4
ARG,1999,4,2,4,32003,1,0,0,0,0,0,1,-1,3,2,1,1,1,1,1,1,1,1,1,1,-3,1,3,-1,-1,2,-1,3,4,-4
ARG,1999,4,2,2,32004,2,0,0,0,0,0,1,5,6,7,5,1,1,1,6,1,1,6,7,1,-3,1,3,3,3,4,4,4,4,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,2,-1,8,3,2,6,2,1,9,9,6,2,1,6,2,3,4,2,4,4,4,4,4,-4
ARG,1999,4,2,2,32007,3,0,0,0,0,0,3,6,9,6,2,1,10,4,8,10,10,10,10,5,3,4,4,2,3,4,3,3,4,-4
ARG,1999,4,1,3,32004,2,1,1,0,1,1,1,3,2,2,3,1,1,2,3,7,1,1,1,1,1,3,4,2,4,2,4,4,2,-4
ARG,1999,4,1,1,32005,2,0,0,0,0,0,1,5,9,6,6,2,2,1,6,6,1,6,1,1,2,4,4,2,4,4,4,4,4,-4
ARG,1999,4,2,4,32003,1,0,0,0,1,0,1,9,10,1,7,8,2,1,1,1,1,1,1,1,1,1,4,3,3,3,4,4,4,-4
ARG,1999,4,2,5,32009,3,0,0,0,0,1,2,1,3,3,1,1,1,1,-1,3,5,5,1,-1,2,2,3,4,4,4,4,4,3,-4
ARG,1999,4,2,1,32007,3,0,0,0,0,0,1,5,10,3,1,1,1,1,5,-1,4,6,6,1,1,3,3,2,3,4,4,4,2,-4
ARG,1999,4,1,5,32005,2,0,0,0,0,0,2,5,5,3,1,1,1,1,-1,-1,6,10,6,1,3,3,2,4,4,2,4,4,4,-4
ARG,1999,4,1,1,32007,3,0,0,0,0,0,2,3,6,3,3,1,1,1,10,5,3,7,5,5,2,4,4,4,4,4,4,4,4,-4
ARG,1999,4,2,1,32007,3,0,0,0,1,0,2,3,7,2,6,1,1,1,-1,-1,1,1,1,1,1,3,-1,3,-1,3,4,4,1,-4
ARG,1999,4,2,5,32002,1,0,0,0,1,0,1,7,6,10,5,6,6,1,5,1,1,5,1,1,1,1,3,3,3,3,3,3,3,-4
ARG,1999,4,2,1,32003,1,0,0,0,0,1,1,10,6,1,1,5,5,1,1,1,1,5,1,5,1,1,4,4,4,4,4,4,4,-4
ARG,1999,4,2,1,32003,1,0,0,0,1,0,1,10,9,10,7,7,2,2,7,1,1,10,8,6,1,1,3,3,4,3,4,4,4,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,1,10,10,10,3,1,1,1,3,1,1,10,6,6,3,1,3,3,3,3,3,4,4,-4
ARG,1999,4,1,2,32004,2,0,0,0,0,1,3,6,3,5,7,3,5,5,1,1,1,-1,1,1,2,2,2,4,3,3,3,3,1,-4
ARG,1999,4,1,4,32004,2,1,1,0,1,1,1,9,9,1,3,10,10,9,1,4,6,10,8,5,4,4,4,1,4,4,4,4,4,-4
ARG,1999,4,1,6,32002,1,0,0,0,0,0,3,6,8,5,2,1,1,1,1,1,1,8,1,1,3,3,3,3,3,4,4,4,3,-4
ARG,1999,4,2,5,32003,1,0,0,0,1,0,3,8,10,4,5,1,1,1,5,1,7,7,8,5,1,3,3,3,4,4,3,3,3,-4
ARG,1999,4,2,2,32003,1,0,0,0,0,0,1,8,9,5,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,2,-4
ARG,1999,4,1,1,32005,2,0,0,0,0,0,3,10,8,8,1,4,3,4,5,8,8,9,8,5,1,4,4,3,4,3,4,4,3,-4
ARG,1999,4,1,3,32003,1,0,0,0,0,0,1,6,10,10,1,1,1,1,-1,1,1,-1,-1,-1,2,2,-1,2,-1,3,-1,4,3,-4
ARG,1999,4,2,1,32003,1,0,0,0,0,0,1,-1,10,10,1,1,1,1,-1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,-1,-4
ARG,1999,4,1,4,32005,2,0,0,0,1,0,1,-1,6,10,1,1,1,1,-1,1,-1,-1,-1,-1,2,3,4,3,4,4,3,4,3,-4
ARG,1999,4,2,3,32005,2,0,0,0,1,0,1,-1,1,10,1,1,1,1,-1,-1,-1,-1,-1,-1,2,3,4,2,4,4,4,4,3,-4
ARG,1999,4,1,1,32003,1,0,0,0,0,0,1,-1,10,10,-1,1,1,1,-1,-1,1,-1,-1,-1,2,2,3,3,4,3,4,4,3,-4
ARG,1999,4,1,6,32004,2,0,0,0,0,0,1,-1,10,1,1,1,1,1,-1,1,1,-1,-1,-1,4,4,4,4,4,4,4,4,4,-4
ARG,1999,4,2,3,32004,2,0,0,0,0,0,1,-1,10,1,1,1,1,1,-1,-1,-1,-1,-1,-1,2,1,-1,3,-1,4,4,4,4,-4
ARG,1999,4,2,6,32003,1,0,0,0,0,0,1,-1,10,10,1,1,1,1,-1,1,1,-1,-1,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-4
ARG,1999,4,2,2,32008,3,0,0,0,0,0,1,10,10,10,1,1,1,1,-1,1,1,-1,-1,-1,2,1,3,2,4,4,4,4,4,-4
ARG,1999,4,2,3,32007,3,0,0,0,0,0,1,2,10,8,1,1,1,1,10,10,6,6,1,1,4,2,1,4,4,4,4,4,4,-4
ARG,1999,4,1,4,32003,1,0,0,0,0,0,-1,10,10,5,-1,3,-1,1,-1,-1,-1,5,-1,-1,-3,3,-1,2,4,-1,-1,4,3,-4
ARG,1999,4,1,1,32004,2,0,0,0,0,0,1,8,3,9,9,9,5,2,2,2,-1,6,-1,-1,2,1,2,3,-1,3,4,4,2,-4
ARG,1999,4,1,3,32003,1,0,0,0,0,0,1,8,10,3,1,1,1,1,5,5,1,5,5,5,2,-1,2,-1,-1,2,-1,-1,-1,-4
ARG,1999,4,2,2,32003,1,0,0,0,1,0,1,4,4,5,6,4,1,1,7,1,5,5,1,1,2,3,3,2,3,3,2,3,3,-4
ARG,1999,4,1,2,32007,3,0,0,0,0,0,1,5,3,6,1,1,1,1,1,5,4,5,4,3,2,2,2,2,3,2,3,3,3,-4
ARG,1999,4,1,6,32003,1,0,0,0,0,0,1,6,6,3,1,1,3,1,5,1,3,4,1,3,1,3,4,3,4,4,3,4,4,-4
ARG,1999,4,2,1,32004,2,0,0,0,0,0,1,8,4,4,6,6,1,1,5,3,1,5,1,1,3,3,4,3,4,4,4,4,4,-4
ARG,1999,4,2,4,32003,1,0,0,0,0,0,3,5,5,4,1,4,1,1,6,5,1,3,-1,1,2,2,3,2,2,3,2,4,3,-4
ARG,1999,4,1,2,32004,2,0,0,0,0,0,1,3,10,9,-1,1,3,4,5,5,1,8,1,1,1,3,3,2,4,3,4,4,4,-4
ARG,1999,4,1,3,32004,2,0,0,0,0,0,3,7,3,3,1,1,1,1,-1,-1,1,1,5,1,1,3,3,4,4,3,3,4,3,-4
ARG,1999,4,1,5,32002,1,0,0,1,0,0,1,10,10,5,10,1,1,1,1,-1,5,8,1,1,1,2,3,3,4,4,4,4,2,-4
